Technology,Tecnology or non Technolgy ,Predicted_label
voronoi,,not_technology
voronoi,,not_technology
voronoi,,not_technology
voronoi,,not_technology
voronoi,,not_technology
voronoi,,not_technology
voronoi,,not_technology
voronoi,,not_technology
voronoi,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
variable speed transmissions,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
constrained optimization,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
multi hop communication,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
data aggregation,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
optimal solutions,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
on-line algorithms,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
data packet,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
routing protocols,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face features,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face recognition,,not_technology
face detection,,not_technology
face detection,,not_technology
face detection,,not_technology
face detection,,not_technology
face detection,,not_technology
face detection,,not_technology
face detection,,not_technology
face detection,,not_technology
